hour,dry_bulb_temp_milli_c,relative_humidity_milli_pct,global_horizontal_milli_wh_m2,direct_normal_milli_wh_m2,diffuse_horizontal_milli_wh_m2,wind_speed_milli_m_s,wind_direction_milli_deg
632,-21,67539,164683,118571,46111,4953,155252
633,1014,66866,232896,167685,65211,4778,155252
634,1979,66239,285239,205372,79867,4550,155252
635,2807,65700,318142,229062,89080,4285,155252
636,3443,65287,329365,237143,92222,4000,155252
637,3843,65027,318142,229062,89080,3715,155252
638,3979,64939,285239,205372,79867,3450,155252
639,3843,65027,232896,167685,65211,3222,155252
640,3443,65287,164683,118571,46111,3047,155252
641,2807,65700,85246,61377,23869,2937,155252
642,1979,66239,0,0,0,2900,155252
643,1014,66866,0,0,0,2937,155252
644,-21,67539,0,0,0,3047,155252
645,-1056,68212,0,0,0,3222,155252
646,-2021,68839,0,0,0,3450,155252
647,-2850,69377,0,0,0,3715,155252
648,-3378,69721,0,0,0,4000,161045
649,-3778,69981,0,0,0,4285,161045
650,-3914,70069,0,0,0,4550,161045
651,-3778,69981,0,0,0,4778,161045
652,-3378,69721,0,0,0,4953,161045
653,-2743,69308,0,0,0,5063,161045
654,-1914,68769,0,0,0,5100,161045
655,-950,68142,86076,61975,24101,5063,161045
656,86,67469,166286,119726,46560,4953,161045
657,1121,66796,235163,169318,65846,4778,161045
658,2086,66169,288015,207371,80644,4550,161045
659,2914,65631,321239,231292,89947,4285,161045
660,3550,65218,332571,239451,93120,4000,161045
661,3949,64958,321239,231292,89947,3715,161045
662,4086,64869,288015,207371,80644,3450,161045
663,3949,64958,235163,169318,65846,3222,161045
664,3550,65218,166286,119726,46560,3047,161045
665,2914,65631,86076,61975,24101,2937,161045
666,2086,66169,0,0,0,2900,161045
667,1121,66796,0,0,0,2937,161045
668,86,67469,0,0,0,3047,161045
669,-950,68142,0,0,0,3222,161045
670,-1914,68769,0,0,0,3450,161045
671,-2743,69308,0,0,0,3715,161045
672,-3269,69650,0,0,0,4000,184500
673,-3669,69910,0,0,0,4285,184500
674,-3805,69998,0,0,0,4550,184500
675,-3669,69910,0,0,0,4778,184500
676,-3269,69650,0,0,0,4953,184500
677,-2633,69237,0,0,0,5063,184500
678,-1805,68698,0,0,0,5100,184500
679,-840,68071,86925,62586,24339,5063,184500
680,195,67398,167926,120907,47019,4953,184500
681,1230,66725,237483,170988,66495,4778,184500
682,2195,66098,290856,209417,81440,4550,184500
683,3023,65560,324408,233574,90834,4285,184500
684,3659,65147,335852,241814,94039,4000,184500
685,4059,64887,324408,233574,90834,3715,184500
686,4195,64798,290856,209417,81440,3450,184500
687,4059,64887,237483,170988,66495,3222,184500
688,3659,65147,167926,120907,47019,3047,184500
689,3023,65560,86925,62586,24339,2937,184500
690,2195,66098,0,0,0,2900,184500
691,1230,66725,0,0,0,2937,184500
692,195,67398,0,0,0,3047,184500
693,-840,68071,0,0,0,3222,184500
694,-1805,68698,0,0,0,3450,184500
695,-2633,69237,0,0,0,3715,184500
696,-3157,69577,0,0,0,4000,207955
697,-3557,69837,0,0,0,4285,207955
698,-3693,69926,0,0,0,4550,207955
699,-3557,69837,0,0,0,4778,207955
700,-3157,69577,0,0,0,4953,207955
701,-2522,69164,0,0,0,5063,207955
702,-1693,68626,0,0,0,5100,207955
703,-728,67998,87793,63211,24582,5063,207955
704,307,67326,169603,122114,47489,4953,207955
705,1342,66653,239855,172696,67160,4778,207955
706,2307,66026,293762,211508,82253,4550,207955
707,3135,65487,327649,235907,91742,4285,207955
708,3771,65074,339207,244229,94978,4000,207955
709,4171,64814,327649,235907,91742,3715,207955
710,4307,64726,293762,211508,82253,3450,207955
711,4171,64814,239855,172696,67160,3222,207955
712,3771,65074,169603,122114,47489,3047,207955
713,3135,65487,87793,63211,24582,2937,207955
714,2307,66026,0,0,0,2900,207955
715,1342,66653,0,0,0,2937,207955
716,307,67326,0,0,0,3047,207955
717,-728,67998,0,0,0,3222,207955
718,-1693,68626,0,0,0,3450,207955
719,-2522,69164,0,0,0,3715,207955
720,-3043,69503,0,0,0,4000,213748
721,-3443,69763,0,0,0,4285,213748
722,-3579,69851,0,0,0,4550,213748
723,-3443,69763,0,0,0,4778,213748
724,-3043,69503,0,0,0,4953,213748
725,-2407,69090,0,0,0,5063,213748
726,-1579,68551,0,0,0,5100,213748
727,-614,67924,88680,63850,24830,5063,213748
728,421,67251,171317,123348,47969,4953,213748
729,1456,66578,242279,174441,67838,4778,213748
730,2421,65951,296730,213646,83084,4550,213748
731,3250,65413,330959,238291,92669,4285,213748
732,3885,65000,342634,246697,95938,4000,213748
733,4285,64740,330959,238291,92669,3715,213748
734,4421,64651,296730,213646,83084,3450,213748
735,4285,64740,242279,174441,67838,3222,213748
736,3885,65000,171317,123348,47969,3047,213748
737,3250,65413,88680,63850,24830,2937,213748
738,2421,65951,0,0,0,2900,213748
739,1456,66578,0,0,0,2937,213748
740,421,67251,0,0,0,3047,213748
741,-614,67924,0,0,0,3222,213748
742,-1579,68551,0,0,0,3450,213748
743,-2407,69090,0,0,0,3715,213748
744,-2926,69427,0,0,0,4000,197517
745,-3326,69687,0,0,0,4285,197517
746,-3462,69775,0,0,0,4550,197517
747,-3326,69687,0,0,0,4778,197517
748,-2926,69427,0,0,0,4953,197517
749,-2291,69014,0,0,0,5063,197517
750,-1462,68475,0,0,0,5100,197517
751,-497,67848,89586,64502,25084,5063,197517
752,538,67175,173067,124608,48459,4953,197517
753,1573,66503,244753,176222,68531,4778,197517
754,2538,65875,299761,215828,83933,4550,197517
755,3366,65337,334339,240724,93615,4285,197517
756,4002,64924,346134,249216,96917,4000,197517
757,4401,64664,334339,240724,93615,3715,197517
758,4538,64575,299761,215828,83933,3450,197517
759,4401,64664,244753,176222,68531,3222,197517
760,4002,64924,173067,124608,48459,3047,197517
761,3366,65337,89586,64502,25084,2937,197517
762,2538,65875,0,0,0,2900,197517
763,1573,66503,0,0,0,2937,197517
764,538,67175,0,0,0,3047,197517
765,-497,67848,0,0,0,3222,197517
766,-1462,68475,0,0,0,3450,197517
767,-2291,69014,0,0,0,3715,197517
768,-2807,69350,0,0,0,4000,171483
769,-3207,69609,0,0,0,4285,171483
770,-3343,69698,0,0,0,4550,171483
771,-3207,69609,0,0,0,4778,171483
772,-2807,69350,0,0,0,4953,171483
773,-2172,68937,0,0,0,5063,171483
774,-1343,68398,0,0,0,5100,171483
775,-378,67771,90510,65167,25343,5063,171483
776,657,67098,174852,125893,48959,4953,171483
777,1692,66425,247278,178040,69238,4778,171483
778,2657,65798,302852,218054,84799,4550,171483
779,3485,65260,337788,243207,94581,4285,171483
780,4121,64846,349704,251787,97917,4000,171483
781,4520,64587,337788,243207,94581,3715,171483
782,4657,64498,302852,218054,84799,3450,171483
783,4520,64587,247278,178040,69238,3222,171483
784,4121,64846,174852,125893,48959,3047,171483
785,3485,65260,90510,65167,25343,2937,171483
786,2657,65798,0,0,0,2900,171483
787,1692,66425,0,0,0,2937,171483
788,657,67098,0,0,0,3047,171483
789,-378,67771,0,0,0,3222,171483
790,-1343,68398,0,0,0,3450,171483
791,-2172,68937,0,0,0,3715,171483
792,-2686,69271,0,0,0,4000,155252
793,-3086,69531,0,0,0,4285,155252
794,-3222,69619,0,0,0,4550,155252
795,-3086,69531,0,0,0,4778,155252
796,-2686,69271,0,0,0,4953,155252
797,-2050,68858,0,0,0,5063,155252
798,-1222,68319,0,0,0,5100,155252
799,-257,67692,91452,65845,25607,5063,155252
800,778,67019,176672,127204,49468,4953,155252
801,1813,66346,249852,179893,69958,4778,155252
802,2778,65719,306005,220323,85681,4550,155252
803,3607,65181,341304,245739,95565,4285,155252
804,4242,64768,353344,254407,98936,4000,155252
805,4642,64508,341304,245739,95565,3715,155252
806,4778,64419,306005,220323,85681,3450,155252
807,4642,64508,249852,179893,69958,3222,155252
808,4242,64768,176672,127204,49468,3047,155252
809,3607,65181,91452,65845,25607,2937,155252
810,2778,65719,0,0,0,2900,155252
811,1813,66346,0,0,0,2937,155252
812,778,67019,0,0,0,3047,155252
813,-257,67692,0,0,0,3222,155252
814,-1222,68319,0,0,0,3450,155252
815,-2050,68858,0,0,0,3715,155252
816,-2562,69191,0,0,0,4000,161045
817,-2962,69450,0,0,0,4285,161045
818,-3098,69539,0,0,0,4550,161045
819,-2962,69450,0,0,0,4778,161045
820,-2562,69191,0,0,0,4953,161045
821,-1927,68777,0,0,0,5063,161045
822,-1098,68239,0,0,0,5100,161045
823,-134,67612,92412,66537,25875,5063,161045
824,902,66939,178526,128539,49987,4953,161045
825,1937,66266,252474,181781,70693,4778,161045
826,2902,65639,309216,222636,86581,4550,161045
827,3730,65100,344886,248318,96568,4285,161045
828,4366,64687,357052,257078,99975,4000,161045
829,4765,64427,344886,248318,96568,3715,161045
830,4902,64339,309216,222636,86581,3450,161045
831,4765,64427,252474,181781,70693,3222,161045
832,4366,64687,178526,128539,49987,3047,161045
833,3730,65100,92412,66537,25875,2937,161045
834,2902,65639,0,0,0,2900,161045
835,1937,66266,0,0,0,2937,161045
836,902,66939,0,0,0,3047,161045
837,-134,67612,0,0,0,3222,161045
838,-1098,68239,0,0,0,3450,161045
839,-1927,68777,0,0,0,3715,161045
840,-2436,69109,0,0,0,4000,184500
841,-2836,69368,0,0,0,4285,184500
842,-2972,69457,0,0,0,4550,184500
843,-2836,69368,0,0,0,4778,184500
844,-2436,69109,0,0,0,4953,184500
845,-1801,68696,0,0,0,5063,184500
846,-972,68157,0,0,0,5100,184500
847,-8,67530,93389,67240,26149,5063,184500
848,1028,66857,180414,129898,50516,4953,184500
849,2063,66184,255144,183704,71440,4778,184500
850,3028,65557,312486,224990,87496,4550,184500
851,3856,65019,348533,250944,97589,4285,184500
852,4492,64605,360828,259796,101032,4000,184500
853,4891,64346,348533,250944,97589,3715,184500
854,5028,64257,312486,224990,87496,3450,184500
855,4891,64346,255144,183704,71440,3222,184500
856,4492,64605,180414,129898,50516,3047,184500
857,3856,65019,93389,67240,26149,2937,184500
858,3028,65557,0,0,0,2900,184500
859,2063,66184,0,0,0,2937,184500
860,1028,66857,0,0,0,3047,184500
861,-8,67530,0,0,0,3222,184500
862,-972,68157,0,0,0,3450,184500
863,-1801,68696,0,0,0,3715,184500
864,-2308,69025,0,0,0,4000,207955
865,-2708,69285,0,0,0,4285,207955
866,-2844,69374,0,0,0,4550,207955
867,-2708,69285,0,0,0,4778,207955
868,-2308,69025,0,0,0,4953,207955
869,-1673,68612,0,0,0,5063,207955
870,-844,68074,0,0,0,5100,207955
871,120,67447,94384,67956,26427,5063,207955
872,1156,66774,182335,131281,51054,4953,207955
873,2191,66101,257861,185660,72201,4778,207955
874,3156,65474,315814,227386,88428,4550,207955
875,3984,64935,352245,253616,98629,4285,207955
876,4620,64522,364671,262563,102108,4000,207955
877,5019,64262,352245,253616,98629,3715,207955
878,5156,64174,315814,227386,88428,3450,207955
879,5019,64262,257861,185660,72201,3222,207955
880,4620,64522,182335,131281,51054,3047,207955
881,3984,64935,94384,67956,26427,2937,207955
882,3156,65474,0,0,0,2900,207955
883,2191,66101,0,0,0,2937,207955
884,1156,66774,0,0,0,3047,207955
885,120,67447,0,0,0,3222,207955
886,-844,68074,0,0,0,3450,207955
887,-1673,68612,0,0,0,3715,207955
888,-2178,68941,0,0,0,4000,213748
889,-2578,69201,0,0,0,4285,213748
890,-2714,69289,0,0,0,4550,213748
891,-2578,69201,0,0,0,4778,213748
892,-2178,68941,0,0,0,4953,213748
893,-1542,68528,0,0,0,5063,213748
894,-714,67989,0,0,0,5100,213748
895,251,67362,95395,68684,26711,5063,213748
896,1286,66689,184289,132688,51601,4953,213748
897,2321,66016,260624,187649,72975,4778,213748
898,3286,65389,319198,229823,89376,4550,213748
899,4114,64851,356019,256334,99685,4285,213748
900,4750,64437,368578,265376,103202,4000,213748
901,5150,64178,356019,256334,99685,3715,213748
902,5286,64089,319198,229823,89376,3450,213748
903,5150,64178,260624,187649,72975,3222,213748
904,4750,64437,184289,132688,51601,3047,213748
905,4114,64851,95395,68684,26711,2937,213748
906,3286,65389,0,0,0,2900,213748
907,2321,66016,0,0,0,2937,213748
908,1286,66689,0,0,0,3047,213748
909,251,67362,0,0,0,3222,213748
910,-714,67989,0,0,0,3450,213748
911,-1542,68528,0,0,0,3715,213748
912,-2046,68855,0,0,0,4000,197517
913,-2445,69114,0,0,0,4285,197517
914,-2582,69203,0,0,0,4550,197517
915,-2445,69114,0,0,0,4778,197517
916,-2046,68855,0,0,0,4953,197517
917,-1410,68442,0,0,0,5063,197517
918,-582,67903,0,0,0,5100,197517
919,383,67276,96423,69425,26998,5063,197517
920,1418,66603,186275,134118,52157,4953,197517
921,2454,65930,263433,189672,73761,4778,197517
922,3418,65303,322638,232299,90339,4550,197517
923,4247,64765,359856,259096,100760,4285,197517
924,4882,64351,372550,268236,104314,4000,197517
925,5282,64092,359856,259096,100760,3715,197517
926,5418,64003,322638,232299,90339,3450,197517
927,5282,64092,263433,189672,73761,3222,197517
928,4882,64351,186275,134118,52157,3047,197517
929,4247,64765,96423,69425,26998,2937,197517
930,3418,65303,0,0,0,2900,197517
931,2454,65930,0,0,0,2937,197517
932,1418,66603,0,0,0,3047,197517
933,383,67276,0,0,0,3222,197517
934,-582,67903,0,0,0,3450,197517
935,-1410,68442,0,0,0,3715,197517
936,-1911,68767,0,0,0,4000,171483
937,-2311,69027,0,0,0,4285,171483
938,-2447,69116,0,0,0,4550,171483
939,-2311,69027,0,0,0,4778,171483
940,-1911,68767,0,0,0,4953,171483
941,-1276,68354,0,0,0,5063,171483
942,-447,67816,0,0,0,5100,171483
943,518,67189,97467,70177,27291,5063,171483
944,1553,66516,188293,135571,52722,4953,171483
945,2588,65843,266286,191726,74560,4778,171483
946,3553,65216,326132,234815,91317,4550,171483
947,4381,64677,363753,261902,101851,4285,171483
948,5017,64264,376585,271141,105444,4000,171483
949,5417,64004,363753,261902,101851,3715,171483
950,5553,63916,326132,234815,91317,3450,171483
951,5417,64004,266286,191726,74560,3222,171483
952,5017,64264,188293,135571,52722,3047,171483
953,4381,64677,97467,70177,27291,2937,171483
954,3553,65216,0,0,0,2900,171483
955,2588,65843,0,0,0,2937,171483
956,1553,66516,0,0,0,3047,171483
957,518,67189,0,0,0,3222,171483
958,-447,67816,0,0,0,3450,171483
959,-1276,68354,0,0,0,3715,171483
960,-1775,68679,0,0,0,4000,155252
961,-2174,68938,0,0,0,4285,155252
962,-2311,69027,0,0,0,4550,155252
963,-2174,68938,0,0,0,4778,155252
964,-1775,68679,0,0,0,4953,155252
965,-1139,68265,0,0,0,5063,155252
966,-311,67727,0,0,0,5100,155252
967,654,67100,98528,70940,27588,5063,155252
968,1689,66427,190341,137045,53295,4953,155252
969,2725,65754,269183,193811,75371,4778,155252
970,3689,65127,329680,237370,92310,4550,155252
971,4518,64588,367710,264751,102959,4285,155252
972,5153,64175,380682,274091,106591,4000,155252
973,5553,63915,367710,264751,102959,3715,155252
974,5689,63827,329680,237370,92310,3450,155252
975,5553,63915,269183,193811,75371,3222,155252
976,5153,64175,190341,137045,53295,3047,155252
977,4518,64588,98528,70940,27588,2937,155252
978,3689,65127,0,0,0,2900,155252
979,2725,65754,0,0,0,2937,155252
980,1689,66427,0,0,0,3047,155252
981,654,67100,0,0,0,3222,155252
982,-311,67727,0,0,0,3450,155252
983,-1139,68265,0,0,0,3715,155252
984,-1636,68588,0,0,0,4000,161045
985,-2036,68848,0,0,0,4285,161045
986,-2172,68937,0,0,0,4550,161045
987,-2036,68848,0,0,0,4778,161045
988,-1636,68588,0,0,0,4953,161045
989,-1000,68175,0,0,0,5063,161045
990,-172,67637,0,0,0,5100,161045
991,793,67010,99604,71715,27889,5063,161045
992,1828,66337,192419,138542,53877,4953,161045
993,2863,65664,272122,195928,76194,4778,161045
994,3828,65037,333280,239962,93318,4550,161045
995,4656,64498,371726,267643,104083,4285,161045
996,5292,64085,384839,277084,107755,4000,161045
997,5692,63825,371726,267643,104083,3715,161045
998,5828,63737,333280,239962,93318,3450,161045
999,5692,63825,272122,195928,76194,3222,161045
1000,5292,64085,192419,138542,53877,3047,161045
1001,4656,64498,99604,71715,27889,2937,161045
1002,3828,65037,0,0,0,2900,161045
1003,2863,65664,0,0,0,2937,161045
1004,1828,66337,0,0,0,3047,161045
1005,793,67010,0,0,0,3222,161045
1006,-172,67637,0,0,0,3450,161045
1007,-1000,68175,0,0,0,3715,161045
1008,-1496,68497,0,0,0,4000,184500
1009,-1895,68757,0,0,0,4285,184500
1010,-2031,68845,0,0,0,4550,184500
1011,-1895,68757,0,0,0,4778,184500
1012,-1496,68497,0,0,0,4953,184500
1013,-860,68084,0,0,0,5063,184500
1014,-31,67545,0,0,0,5100,184500
1015,933,66918,100695,72500,28195,5063,184500
1016,1969,66245,194528,140060,54468,4953,184500
1017,3004,65573,275104,198075,77029,4778,184500
1018,3969,64945,336932,242591,94341,4550,184500
1019,4797,64407,375799,270575,105224,4285,184500
1020,5433,63994,389055,280120,108935,4000,184500
1021,5832,63734,375799,270575,105224,3715,184500
1022,5969,63645,336932,242591,94341,3450,184500
1023,5832,63734,275104,198075,77029,3222,184500
1024,5433,63994,194528,140060,54468,3047,184500
1025,4797,64407,100695,72500,28195,2937,184500
1026,3969,64945,0,0,0,2900,184500
1027,3004,65573,0,0,0,2937,184500
1028,1969,66245,0,0,0,3047,184500
1029,933,66918,0,0,0,3222,184500
1030,-31,67545,0,0,0,3450,184500
1031,-860,68084,0,0,0,3715,184500
1032,-1353,68405,0,0,0,4000,207955
1033,-1753,68664,0,0,0,4285,207955
1034,-1889,68753,0,0,0,4550,207955
1035,-1753,68664,0,0,0,4778,207955
1036,-1353,68405,0,0,0,4953,207955
1037,-717,67991,0,0,0,5063,207955
1038,111,67453,0,0,0,5100,207955
1039,1076,66826,101801,73297,28504,5063,207955
1040,2111,66153,196665,141599,55066,4953,207955
1041,3146,65480,278126,200251,77875,4778,207955
1042,4111,64853,340634,245256,95377,4550,207955
1043,4939,64314,379927,273548,106380,4285,207955
1044,5575,63901,393330,283197,110132,4000,207955
1045,5975,63641,379927,273548,106380,3715,207955
1046,6111,63553,340634,245256,95377,3450,207955
1047,5975,63641,278126,200251,77875,3222,207955
1048,5575,63901,196665,141599,55066,3047,207955
1049,4939,64314,101801,73297,28504,2937,207955
1050,4111,64853,0,0,0,2900,207955
1051,3146,65480,0,0,0,2937,207955
1052,2111,66153,0,0,0,3047,207955
1053,1076,66826,0,0,0,3222,207955
1054,111,67453,0,0,0,3450,207955
1055,-717,67991,0,0,0,3715,207955
1056,-1209,68311,0,0,0,4000,213748
1057,-1608,68570,0,0,0,4285,213748
1058,-1745,68659,0,0,0,4550,213748
1059,-1608,68570,0,0,0,4778,213748
1060,-1209,68311,0,0,0,4953,213748
1061,-573,67897,0,0,0,5063,213748
1062,255,67359,0,0,0,5100,213748
1063,1220,66732,102922,74104,28818,5063,213748
1064,2255,66059,198831,143158,55673,4953,213748
1065,3291,65386,281189,202456,78733,4778,213748
1066,4255,64759,344385,247957,96428,4550,213748
1067,5084,64221,384111,276560,107551,4285,213748
1068,5719,63807,397661,286316,111345,4000,213748
1069,6119,63548,384111,276560,107551,3715,213748
1070,6255,63459,344385,247957,96428,3450,213748
1071,6119,63548,281189,202456,78733,3222,213748
1072,5719,63807,198831,143158,55673,3047,213748
1073,5084,64221,102922,74104,28818,2937,213748
1074,4255,64759,0,0,0,2900,213748
1075,3291,65386,0,0,0,2937,213748
1076,2255,66059,0,0,0,3047,213748
1077,1220,66732,0,0,0,3222,213748
1078,255,67359,0,0,0,3450,213748
1079,-573,67897,0,0,0,3715,213748
1080,-1063,68216,0,0,0,4000,197517
1081,-1462,68475,0,0,0,4285,197517
1082,-1598,68564,0,0,0,4550,197517
1083,-1462,68475,0,0,0,4778,197517
1084,-1063,68216,0,0,0,4953,197517
1085,-427,67802,0,0,0,5063,197517
1086,402,67264,0,0,0,5100,197517
1087,1366,66637,104058,74922,29136,5063,197517
1088,2402,65964,201024,144737,56287,4953,197517
1089,3437,65291,284291,204689,79601,4778,197517
1090,4402,64664,348184,250692,97491,4550,197517
1091,5230,64125,388348,279611,108738,4285,197517
1092,5866,63712,402048,289474,112573,4000,197517
1093,6265,63453,388348,279611,108738,3715,197517
1094,6402,63364,348184,250692,97491,3450,197517
1095,6265,63453,284291,204689,79601,3222,197517
1096,5866,63712,201024,144737,56287,3047,197517
1097,5230,64125,104058,74922,29136,2937,197517
1098,4402,64664,0,0,0,2900,197517
1099,3437,65291,0,0,0,2937,197517
1100,2402,65964,0,0,0,3047,197517
1101,1366,66637,0,0,0,3222,197517
1102,402,67264,0,0,0,3450,197517
1103,-427,67802,0,0,0,3715,197517
1104,-914,68119,0,0,0,4000,171483
1105,-1314,68379,0,0,0,4285,171483
1106,-1450,68468,0,0,0,4550,171483
1107,-1314,68379,0,0,0,4778,171483
1108,-914,68119,0,0,0,4953,171483
1109,-279,67706,0,0,0,5063,171483
1110,550,67168,0,0,0,5100,171483
1111,1514,66541,105207,75749,29458,5063,171483
1112,2550,65868,203244,146336,56908,4953,171483
1113,3585,65195,287431,206950,80481,4778,171483
1114,4550,64568,352030,253461,98568,4550,171483
1115,5378,64029,392638,282699,109939,4285,171483
1116,6014,63616,406489,292672,113817,4000,171483
1117,6413,63356,392638,282699,109939,3715,171483
1118,6550,63268,352030,253461,98568,3450,171483
1119,6413,63356,287431,206950,80481,3222,171483
1120,6014,63616,203244,146336,56908,3047,171483
1121,5378,64029,105207,75749,29458,2937,171483
1122,4550,64568,0,0,0,2900,171483
1123,3585,65195,0,0,0,2937,171483
1124,2550,65868,0,0,0,3047,171483
1125,1514,66541,0,0,0,3222,171483
1126,550,67168,0,0,0,3450,171483
1127,-279,67706,0,0,0,3715,171483
1128,-765,68022,0,0,0,4000,155252
1129,-1164,68282,0,0,0,4285,155252
1130,-1301,68370,0,0,0,4550,155252
1131,-1164,68282,0,0,0,4778,155252
